objectid,title,prompt_sha256,model,provider,created,id,request_started_utc,request_ended_utc,latency_seconds,finish_reason,content,usage_prompt_tokens,usage_completion_tokens,usage_total_tokens,usage_cost,error
m95804,Abbruch des St. Johanns­-Schwibbogens,d3515370015ba6c27ff59c1acbfbd7474d065d74beb18e700cb961b39344c28a,meta-llama/llama-4-maverick,Novita,1761079333,gen-1761079332-EF47Uz0FG7hqgHWLzSW2,2025-10-21T20:42:12+00:00,2025-10-21T20:42:14+00:00,1.849111,stop,"Abbruch des St. Johanns-Schwibbogens; Arbeiter auf Mauer und am Boden, Schutt und Karre.",2102,26,2128,0.00037944,
m94775,"‹Merkwürdige Seltenheit›, Illustration zu einer Anzeige in den ‹Wöchentlichen Nach­richten › vom 30. Oktober 1834",5da1631f2f991f5fb770321671070e0d41e7cc2a534cb219fed1f4b926b34085,google/gemini-2.5-flash-lite,Google,1761079334,gen-1761079334-leA1tOlCJ9RUTqCC21gG,2025-10-21T20:42:14+00:00,2025-10-21T20:42:17+00:00,2.809925,stop,"Illustration zeigt einen Ashanti-Mann mit Speer und Pfeil und Bogen, der für eine Völkerschau angekündigt wird.",1895,24,1919,0.0001991,
m94775,"‹Merkwürdige Seltenheit›, Illustration zu einer Anzeige in den ‹Wöchentlichen Nach­richten › vom 30. Oktober 1834",5da1631f2f991f5fb770321671070e0d41e7cc2a534cb219fed1f4b926b34085,mistralai/pixtral-12b,Hyperbolic,1761079337,gen-1761079337-pzdj1Pglw20ed4q9HTEz,2025-10-21T20:42:17+00:00,2025-10-21T20:42:18+00:00,0.614352,,,2052,0,2052,0.0,
m94775,"‹Merkwürdige Seltenheit›, Illustration zu einer Anzeige in den ‹Wöchentlichen Nach­richten › vom 30. Oktober 1834",5da1631f2f991f5fb770321671070e0d41e7cc2a534cb219fed1f4b926b34085,openai/gpt-4o-mini,OpenAI,1761079338,gen-1761079338-xCRIFzTwfPzfR8foZExx,2025-10-21T20:42:18+00:00,2025-10-21T20:42:21+00:00,3.796219,stop,"Illustration zu einer Anzeige in den ‹Wöchentlichen Nachrichten› vom 30. Oktober 1834. Vorstellung eines „Afrikaners“ der kriegerischen Ashanté-Nation, angekündigt für die Herbstmesse. Abbildung zeigt einen stehenden Mann mit Speer und traditioneller Kleidung. Kontext: Hinweis auf koloniale Muster und Basler Missionstätigkeit an der Goldküste, heute Ghana.",26122,84,26206,0.0039687,
m94775,"‹Merkwürdige Seltenheit›, Illustration zu einer Anzeige in den ‹Wöchentlichen Nach­richten › vom 30. Oktober 1834",5da1631f2f991f5fb770321671070e0d41e7cc2a534cb219fed1f4b926b34085,meta-llama/llama-4-maverick,Groq,1761079341,gen-1761079341-krX0Kb4wb6QKn3XR2pAN,2025-10-21T20:42:21+00:00,2025-10-21T20:42:24+00:00,2.65509,stop,Merkwürdige Seltenheit: Illustration eines stehenden Afrikaners mit Speer und Schild neben einer Anzeige für seine Ausstellung auf der Herbstmesse 1834.,1633,35,1668,0.0003476,
m88415_1,"Publikumszahlen an Konzerten und FCB-Spielen im St. Jakob-Stadion, 1960–2022",ab3654079973894e949bfe3d1feb52d80f86daffb6f4098f146fd09cd0f0de5a,google/gemini-2.5-flash-lite,Google,1761079344,gen-1761079344-mMVUleAKRHYqabY7UldN,2025-10-21T20:42:24+00:00,2025-10-21T20:42:27+00:00,2.524686,stop,Balkendiagramm zeigt Publikumszahlen an Konzerten (gelb) und FCB-Spielen (blau) im St. Jakob-Stadion von 1960 bis 2022.,2569,44,2613,0.0002745,
m88415_1,"Publikumszahlen an Konzerten und FCB-Spielen im St. Jakob-Stadion, 1960–2022",ab3654079973894e949bfe3d1feb52d80f86daffb6f4098f146fd09cd0f0de5a,mistralai/pixtral-12b,Hyperbolic,1761079347,gen-1761079347-E2m7DrvSb9SMhRPaYwnJ,2025-10-21T20:42:27+00:00,2025-10-21T20:42:27+00:00,0.58466,,,2135,0,2135,0.0,
m88415_1,"Publikumszahlen an Konzerten und FCB-Spielen im St. Jakob-Stadion, 1960–2022",ab3654079973894e949bfe3d1feb52d80f86daffb6f4098f146fd09cd0f0de5a,openai/gpt-4o-mini,OpenAI,1761079347,gen-1761079347-UpifilwVTMFBXSe0l1KC,2025-10-21T20:42:27+00:00,2025-10-21T20:42:30+00:00,2.603177,stop,Diagramm mit den Publikumszahlen an Konzerten (gelb) und FCB-Spielen (blau) im St. Jakob-Stadion von 1960 bis 2022. Die Spielergebnisse zeigen einen Anstieg der Besucherzahlen bei FCB-Spielen ab 2002 und einen markanten Rückgang im Jahr 2020 aufgrund der Corona-Pandemie. Die höchsten Werte liegen um 2014.,14901,85,14986,0.00228615,
m88415_1,"Publikumszahlen an Konzerten und FCB-Spielen im St. Jakob-Stadion, 1960–2022",ab3654079973894e949bfe3d1feb52d80f86daffb6f4098f146fd09cd0f0de5a,meta-llama/llama-4-maverick,Novita,1761079350,gen-1761079350-Kk61Toku4j1aXSQPiSxC,2025-10-21T20:42:30+00:00,2025-10-21T20:42:32+00:00,2.306465,stop,"Balkendiagramm: Besucherzahlen der FCB-Spiele (blau) und Konzerte (gelb) im St. Jakob-Stadion, 1960–2022. Nach dem Umzug in den St. Jakob-Park 2001 stiegen die Besucherzahlen der FCB-Spiele deutlich. Einige Konzerte fanden nach 2001 noch statt. Rückgang der Zahlen 2020 durch Corona-Pandemie.",1739,92,1831,0.00037383,
m15298_1,Zwischen 1912 und 1966 neu erbaute Gotteshäuser in Basel,12546aad0dd409152ab3c6795835d60d8faa8d37287233b1f72dd11a624858e8,google/gemini-2.5-flash-lite,Google,1761079352,gen-1761079352-t3MhSpxYVw9bzVks1Fsv,2025-10-21T20:42:32+00:00,2025-10-21T20:42:36+00:00,3.730126,stop,"Karte mit eingezeichneten Gotteshäusern verschiedener Konfessionen in Basel, erbaut zwischen 1912 und 1966. Legende erklärt die Nummern und Farben.",2047,38,2085,0.0002199,
m15298_1,Zwischen 1912 und 1966 neu erbaute Gotteshäuser in Basel,12546aad0dd409152ab3c6795835d60d8faa8d37287233b1f72dd11a624858e8,mistralai/pixtral-12b,Hyperbolic,1761079356,gen-1761079356-vtLk3ovvYVde44OEovuN,2025-10-21T20:42:36+00:00,2025-10-21T20:42:37+00:00,0.747358,,,2138,0,2138,0.0,
m15298_1,Zwischen 1912 und 1966 neu erbaute Gotteshäuser in Basel,12546aad0dd409152ab3c6795835d60d8faa8d37287233b1f72dd11a624858e8,openai/gpt-4o-mini,OpenAI,1761079357,gen-1761079357-MYq1U8G2tOpzijfkVfEr,2025-10-21T20:42:37+00:00,2025-10-21T20:42:42+00:00,5.420705,stop,"Karte zeigt die zwischen 1912 und 1966 neu errichteten Kirchen in Basel, einschließlich römisch-katholischer, evangelisch-reformierter und jüdischer Gotteshäuser. Jeder Standort ist nummeriert und farblich kodiert: römisch-katholisch in blau, evangelisch-reformiert in gelb und jüdisch in grün. Markiert sind 18 Gotteshäuser mit Baujahren, darunter die Heiliggeistkirche (1912) und die Antoniuskirche (1927).",26243,116,26359,0.00400605,
m15298_1,Zwischen 1912 und 1966 neu erbaute Gotteshäuser in Basel,12546aad0dd409152ab3c6795835d60d8faa8d37287233b1f72dd11a624858e8,meta-llama/llama-4-maverick,Fireworks,1761079362,gen-1761079362-CEurMQHfPoiLcyMxRs3E,2025-10-21T20:42:42+00:00,2025-10-21T20:42:44+00:00,2.006835,stop,"Karte von Basel mit Standorten neuer Gotteshäuser zwischen 1912 und 1966; römisch-katholische (gelb), evangelisch-reformierte (blau) und israelitische (grün) Gotteshäuser, Liste mit Namen und Baujahr.",2170,58,2228,0.00052844,
m34620,Ausgrabung im Chor der Peterskirche im Jahr 1962,4ac688bbf2b9927ec3c7859f3b75999fb4a905fa7b6e3a2c09a53c51c29b4a8c,google/gemini-2.5-flash-lite,Google,1761079364,gen-1761079364-MK13UHI19VfuQNefgpVf,2025-10-21T20:42:44+00:00,2025-10-21T20:42:47+00:00,2.524897,stop,"Ausgrabungsstätte des Chors der Peterskirche Basel: Fundamente aus verschiedenen Epochen, 1962.",1862,27,1889,0.000197,
m34620,Ausgrabung im Chor der Peterskirche im Jahr 1962,4ac688bbf2b9927ec3c7859f3b75999fb4a905fa7b6e3a2c09a53c51c29b4a8c,mistralai/pixtral-12b,Mistral,1761079367,gen-1761079367-M9d2u3ppZrgkeOZW24Vx,2025-10-21T20:42:47+00:00,2025-10-21T20:42:49+00:00,2.457442,stop,"Alt-Text: Archäologische Ausgrabung zeigt Fundamente verschiedener Epochen. Rechteckchor, romanische Apsis, gotischer Chor.",2810,32,2842,0.0004263,
m34620,Ausgrabung im Chor der Peterskirche im Jahr 1962,4ac688bbf2b9927ec3c7859f3b75999fb4a905fa7b6e3a2c09a53c51c29b4a8c,openai/gpt-4o-mini,OpenAI,1761079369,gen-1761079369-1d4keFQ0vzyPOKwvCKhG,2025-10-21T20:42:49+00:00,2025-10-21T20:42:53+00:00,4.25338,stop,"Ausgrabung im Chor der Peterskirche von 1962. Zu sehen sind die rechtwinklige Grundstruktur aus dem 9./10. Jh., romanische Fundamente mit halbrunder Apsis (10./11. Jh.) sowie gotische Elemente des Rechteckchors (13. Jh.). Das Bild zeigt unvollendete Mauern und Steinstrukturen in einem archäologischen Kontext.",26087,84,26171,0.00396345,
m34620,Ausgrabung im Chor der Peterskirche im Jahr 1962,4ac688bbf2b9927ec3c7859f3b75999fb4a905fa7b6e3a2c09a53c51c29b4a8c,meta-llama/llama-4-maverick,Together,1761079373,gen-1761079373-IgG3SU0CozrLLB23y0lD,2025-10-21T20:42:53+00:00,2025-10-21T20:42:56+00:00,2.71184,stop,"Ausgrabung von Fundamenten in der Peterskirche: Rechteckchor, romanische Apsis und gotischer Rechteckchor.",2029,29,2058,0.00057248,
m92410,Faltblatt der Gruppe ‹Freiräume für Frauen› (FFF),cc4290d1d64ae3d9d97232972911a3ef085aa4d16b33e3384b5d5dff1a0a0461,google/gemini-2.5-flash-lite,Google,1761079376,gen-1761079376-YUrnm7jW6V7XRpI2iiBd,2025-10-21T20:42:56+00:00,2025-10-21T20:42:59+00:00,2.56514,stop,"Faltblatt der Gruppe ‹Freiräume für Frauen› (FFF). Eine Frau geht abwärts, ein Mann steht im Treppenaufgang. Foto Brigitte Krämer, 1992.",2316,42,2358,0.0002484,
m92410,Faltblatt der Gruppe ‹Freiräume für Frauen› (FFF),cc4290d1d64ae3d9d97232972911a3ef085aa4d16b33e3384b5d5dff1a0a0461,mistralai/pixtral-12b,Hyperbolic,1761079379,gen-1761079379-341o9C7KL65EFxOKIlOV,2025-10-21T20:42:59+00:00,2025-10-21T20:43:00+00:00,1.165758,,,1970,0,1970,0.0,
m92410,Faltblatt der Gruppe ‹Freiräume für Frauen› (FFF),cc4290d1d64ae3d9d97232972911a3ef085aa4d16b33e3384b5d5dff1a0a0461,openai/gpt-4o-mini,OpenAI,1761079380,gen-1761079380-HEFjwprwVHlOTKy2jVJF,2025-10-21T20:43:00+00:00,2025-10-21T20:43:04+00:00,4.065774,stop,"Faltblatt der Gruppe ‹Freiräume für Frauen› (FFF) von 1992. Zwei Personen auf einer Treppe: Eine Frau in einem weiten, grauen Kleid und ein Mann in einem karierten Hemd mit Sonnenbrille. Die Umgebung ist von Wasser und weißen Geländern geprägt.",26031,62,26093,0.00394185,
m92410,Faltblatt der Gruppe ‹Freiräume für Frauen› (FFF),cc4290d1d64ae3d9d97232972911a3ef085aa4d16b33e3384b5d5dff1a0a0461,meta-llama/llama-4-maverick,Groq,1761079384,gen-1761079384-TceGBJBL4MluBaA28fj4,2025-10-21T20:43:04+00:00,2025-10-21T20:43:05+00:00,0.7752,stop,"Mann und Frau auf einer Treppe, kontrastierende Körperhaltungen",1543,14,1557,0.000317,
m92357,Fasnachtszettel der Vereinigten Spalemer,9771aec96d784bcfaed396ce78a55161774ede7de5d3105efe8b0f1ff60a9268,google/gemini-2.5-flash-lite,Google,1761079385,gen-1761079385-18vyiEGvRPqMeNPf2uBK,2025-10-21T20:43:05+00:00,2025-10-21T20:43:07+00:00,2.394148,stop,"Fasnachtszettel 1901 der Vereinigten Spalemer, der die Herkunft von Einwanderern mit stereotypen Darstellungen und Zahlen zur Zuwanderung thematisiert.",1935,38,1973,0.0002087,
m92357,Fasnachtszettel der Vereinigten Spalemer,9771aec96d784bcfaed396ce78a55161774ede7de5d3105efe8b0f1ff60a9268,mistralai/pixtral-12b,Hyperbolic,1761079387,gen-1761079387-uwTF0JKbfMv7PwxrAufp,2025-10-21T20:43:07+00:00,2025-10-21T20:43:08+00:00,0.422809,,,2065,0,2065,0.0,
m92357,Fasnachtszettel der Vereinigten Spalemer,9771aec96d784bcfaed396ce78a55161774ede7de5d3105efe8b0f1ff60a9268,openai/gpt-4o-mini,OpenAI,1761079388,gen-1761079388-4KfHwZg7aqvLPaXCrWy2,2025-10-21T20:43:08+00:00,2025-10-21T20:43:12+00:00,4.220253,stop,"Fasnachtszettel aus 1901 der Vereinigten Spalemer. Betont die Zuwanderung in Basel mit humorvollen Bezeichnungen für verschiedene Gruppen. Enthält die Einwohnerzahlen: Basler Bürger 19.999, Katzenstreker, Zürichgle, Mutze 2.614, Türken 1, Vo Drausse rai 89.999, Orang-Utang 2. Gesamt: 112.615. Illustrationen von zwei karikaturhaften Figuren und Wappen.",26160,103,26263,0.0039858,
m92357,Fasnachtszettel der Vereinigten Spalemer,9771aec96d784bcfaed396ce78a55161774ede7de5d3105efe8b0f1ff60a9268,meta-llama/llama-4-maverick,Groq,1761079393,gen-1761079392-96s3Ss8H1JCpZT22wxpI,2025-10-21T20:43:12+00:00,2025-10-21T20:43:14+00:00,2.281833,stop,"Fasnachtszettel 1901 mit Karikaturen und Bevölkerungstatistik von Basel-Stadt: Basler-Bürger 19'999, ""Vo Drausse rai"" 89'999, ""Katzenstreker, Zürilhaglie, Mutze, Rübliländer u. übrige Kantone"" 2'614, Türken 1, Orang-Utang 2.",1668,85,1753,0.0003846,
m82972,"Anteil der Life-Science-Industrie am Wirtschaftswachstum, 2000–2010",70a877ac8360e5abf9e73bf14349e0b5102b7f82e99803a8120778e989830b84,google/gemini-2.5-flash-lite,Google,1761079394,gen-1761079394-mIQjyC536HWYI9glOvSb,2025-10-21T20:43:14+00:00,2025-10-21T20:43:18+00:00,3.341665,stop,Streudiagramm zeigt den Anteil der Life Sciences an der regionalen Wertschöpfung und deren durchschnittliche jährliche Wachstumsrate 2000–2010. Region Basel hat den grössten Anteil und eine hohe Wachstumsrate.,2493,52,2545,0.0002701,
m82972,"Anteil der Life-Science-Industrie am Wirtschaftswachstum, 2000–2010",70a877ac8360e5abf9e73bf14349e0b5102b7f82e99803a8120778e989830b84,mistralai/pixtral-12b,Hyperbolic,1761079398,gen-1761079398-jIWSOREcC6AFGBNpaOck,2025-10-21T20:43:18+00:00,2025-10-21T20:43:18+00:00,0.485399,,,2100,0,2100,0.0,
m82972,"Anteil der Life-Science-Industrie am Wirtschaftswachstum, 2000–2010",70a877ac8360e5abf9e73bf14349e0b5102b7f82e99803a8120778e989830b84,openai/gpt-4o-mini,OpenAI,1761079398,gen-1761079398-zu1aXPZOpzANP2FxatkJ,2025-10-21T20:43:18+00:00,2025-10-21T20:43:22+00:00,3.768183,stop,"Grafik zur jährlichen Wachstumsrate der Life-Science-Industrie in verschiedenen globalen Regionen (2000–2010). Die X-Achse zeigt den Anteil der Life Sciences am regionalen Bruttoinlandsprodukt, während die Y-Achse die durchschnittlichen jährlichen Wachstumsraten in Prozent angibt. Region Basel hat den höchsten Anteil, gefolgt von Genf, während Singapur und Zürich geringere Werte aufweisen.",26177,94,26271,0.00398295,
m82972,"Anteil der Life-Science-Industrie am Wirtschaftswachstum, 2000–2010",70a877ac8360e5abf9e73bf14349e0b5102b7f82e99803a8120778e989830b84,meta-llama/llama-4-maverick,Groq,1761079402,gen-1761079402-OFPVK8SLVvyqMHj5dSd9,2025-10-21T20:43:22+00:00,2025-10-21T20:43:23+00:00,0.951403,stop,"Anteil der Life Sciences am BIP und Wachstumsrate im Vergleich: Zürich 4,6 % / 4,5 %; San Francisco 6,2 % / 6,5 %; Singapur 7,2 % / 8,6 %; Genf 5,8 % / 10,5 %; Schanghai 2,8 % / 13,3 %; Cambridge 5 % / 12,2 %; Region Basel 19,3 % / 10,4 %.",1690,108,1798,0.0004028,
m37716,Reste der Inneren Stadtmauer,13e296d294bbc2c27aafcffdd57fc32dc6707c9bb7f91e95639c43846121a904,google/gemini-2.5-flash-lite,Google,1761079403,gen-1761079403-dM0iIqNsv3ynCRMq2c3f,2025-10-21T20:43:23+00:00,2025-10-21T20:43:25+00:00,2.431179,stop,"Freigelegter Abschnitt der Inneren Stadtmauer Basel beim Bau eines Parkhauses. Sichtbar ist die massive Baustruktur in der Erde, ausgehoben von Archäologen.",2359,38,2397,0.0002511,
m37716,Reste der Inneren Stadtmauer,13e296d294bbc2c27aafcffdd57fc32dc6707c9bb7f91e95639c43846121a904,mistralai/pixtral-12b,Hyperbolic,1761079405,gen-1761079405-SMVlFNoIUs2Gefdrv2Y0,2025-10-21T20:43:25+00:00,2025-10-21T20:43:26+00:00,0.521677,,,1994,0,1994,0.0,
m37716,Reste der Inneren Stadtmauer,13e296d294bbc2c27aafcffdd57fc32dc6707c9bb7f91e95639c43846121a904,openai/gpt-4o-mini,OpenAI,1761079407,gen-1761079406-10qShGsnULLkZBBbgJt3,2025-10-21T20:43:26+00:00,2025-10-21T20:43:31+00:00,5.274392,stop,"Reste der Inneren Stadtmauer, freigelegt beim Bau des Kunstmuseum-Parkings am St. Alban-Graben. Sichtbare mächtige Befestigungsmauer zur rechten Bildseite, mit Arbeitern in Schutzkleidung im Vordergrund. Baustellenumgebung mit angrenzendem modernen Gebäude und Baugeräten.",26071,68,26139,0.00395145,
m37716,Reste der Inneren Stadtmauer,13e296d294bbc2c27aafcffdd57fc32dc6707c9bb7f91e95639c43846121a904,meta-llama/llama-4-maverick,Fireworks,1761079411,gen-1761079411-WoQ0J5YANnnfL8DRT0NC,2025-10-21T20:43:31+00:00,2025-10-21T20:43:33+00:00,1.564518,stop,"Freigelegte Reste der Inneren Stadtmauer während Bauarbeiten, Arbeiter in Sicherheitskleidung an der Ausgrabungsstätte.",1573,28,1601,0.0003707,
m22924,Federzeichnung eines zirkumpolaren Horizontalpanoramas der Stadt Basel,90c17b96b4d7ab90eaa72dcc5740bc41fee74f9af084383e864cb9ef54aebcdc,google/gemini-2.5-flash-lite,Google,1761079413,gen-1761079413-mg89d3PEXcn9kKRtKAJ6,2025-10-21T20:43:33+00:00,2025-10-21T20:43:35+00:00,2.714242,stop,"Federzeichnung eines zirkumpolaren Horizontalpanoramas der Stadt Basel, 1787. Blick aus der Vogelperspektive über Dächer und eine Flusslandschaft.",1879,36,1915,0.0002023,
m22924,Federzeichnung eines zirkumpolaren Horizontalpanoramas der Stadt Basel,90c17b96b4d7ab90eaa72dcc5740bc41fee74f9af084383e864cb9ef54aebcdc,mistralai/pixtral-12b,Mistral,1761079416,gen-1761079415-3nVH5XPOUazTij3oPsxj,2025-10-21T20:43:35+00:00,2025-10-21T20:43:37+00:00,1.583646,stop,"Zirkumpolares Horizontalpanorama der Stadt Basel, 1787. Zeichnung zeigt eine 360-Grad-Umsicht von einem Kamin des „Blauen Hauses“ aus. Zentrales Gebäude mit markanter Dachform, umgeben von Stadtlandschaft und Gebäuden.",3601,62,3663,0.00054945,
m22924,Federzeichnung eines zirkumpolaren Horizontalpanoramas der Stadt Basel,90c17b96b4d7ab90eaa72dcc5740bc41fee74f9af084383e864cb9ef54aebcdc,openai/gpt-4o-mini,OpenAI,1761079417,gen-1761079417-lwNzcgB17xoMwpCyum9w,2025-10-21T20:43:37+00:00,2025-10-21T20:43:41+00:00,3.769563,stop,"Federzeichnung eines zirkumpolaren Horizontalpanoramas von Basel, erstellt 1787. 360-Grad-Umsicht vom Kamin des ‹Blauen Hauses› mit detaillierter Darstellung von Gebäuden und der Umgebung, in runder Komposition. Schwarz-weiße Töne dominieren, mit feinen Texturen und perspektivischen Elementen.",26088,73,26161,0.003957,
m22924,Federzeichnung eines zirkumpolaren Horizontalpanoramas der Stadt Basel,90c17b96b4d7ab90eaa72dcc5740bc41fee74f9af084383e864cb9ef54aebcdc,meta-llama/llama-4-maverick,Together,1761079421,gen-1761079421-L1P3GDvMjkARYGJZGGI2,2025-10-21T20:43:41+00:00,2025-10-21T20:43:43+00:00,2.091185,stop,"Panorama von Basel und Umgebung, 1787, gezeichnet von Franz Feyerabend, kreisförmige Darstellung mit Schornstein in der Mitte, grau-weiß.",2033,38,2071,0.00058121,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,google/gemini-2.5-flash-lite,Google,1761079423,gen-1761079423-al8cv9r8B7Q5bNietrL8,2025-10-21T20:43:43+00:00,2025-10-21T20:43:47+00:00,4.168576,stop,"Stammbuchblatt mit illuminierter Zeichnung eines Narren, der sitzt und isst, während ein Wildschwein vor ihm würgt. Datierung 17. Jahrhundert.",2375,39,2414,0.0002531,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,mistralai/pixtral-12b,Mistral,1761079427,gen-1761079427-SuHRviNHuhWnW1YJyvfr,2025-10-21T20:43:47+00:00,2025-10-21T20:43:49+00:00,1.327679,stop,"Stammbuchseite mit ‹Fressender Narr›. Figur in rotem Umhang und Hut, trinkend und essend. Begleitet von einem Schwein und verschiedenen Gefäßen. Lateinischer Text auf der Seite.",2546,52,2598,0.0003897,
